year,country_trans,bgs_commodity_trans,Mass of Pb,concat_figure_notes_text,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
2019,Philippines,"lead, refined",40000,Estimates.,,,,,,,,,,,,
2019,United Arab Emirates,"lead, refined",25000,,,,,,,,,,,,,
2019,South Africa,"lead, mine",42936,,,,,,,,,,,,,
2019,Pakistan,"lead, refined",60000,Estimates.,,,,,,,,,,,,
2019,Slovakia,"lead, mine",111,,,,,,,,,,,,,
2019,Saudi Arabia,"lead, refined",75000,Estimates.,,,,,,,,,,,,
2019,Argentina,"lead, refined",100000,,,,,,,,,,,,,
2019,Iran,"lead, mine",72500,,,,,,,,,,,,,
2019,Guatemala,"lead, mine",377,,,,,,,,,,,,,
2019,Romania,"lead, mine",200,,,,,,,,,,,,,
2019,Turkey,"lead, refined",114000,Estimates.,,,,,,,,,,,,
2019,Indonesia,"lead, mine",9500,,,,,,,,,,,,,
2019,Pakistan,"lead, mine",8089,,,,,,,,,,,,,
2019,Slovakia,"lead, refined",9000,,,,,,,,,,,,,
2019,Sri Lanka,"lead, refined",4700,Years ended 31 March following that stated.,,,,,,,,,,,,
2019,Senegal,"lead, refined",4121,Years ended 31 March following that stated.,,,,,,,,,,,,
2019,Oman,"lead, refined",15400,Estimates.,,,,,,,,,,,,
2019,"Ireland, Republic of","lead, refined",16300,,,,,,,,,,,,,
2019,United Kingdom,"lead, mine",150,Estimates.|By-product of Pennine fluorspar operations and of gold mining in Northern Ireland.,,,,,,,,,,,,
2019,"Ireland, Republic of","lead, mine",16100,,,,,,,,,,,,,
2019,Peru,"lead, refined",15000,,,,,,,,,,,,,
2019,Russia,"lead, mine",215900,,,,,,,,,,,,,
2019,Ukraine,"lead, refined",24704,,,,,,,,,,,,,
2019,Hungary,"lead, refined",16000,,,,,,,,,,,,,
2019,Tanzania,"lead, refined",0,,,,,,,,,,,,,
2019,Finland,"lead, mine",932,,,,,,,,,,,,,
2019,Bolivia,"lead, mine",88342,,,,,,,,,,,,,
2019,Kosovo,"lead, mine",3990,,,,,,,,,,,,,
2019,Portugal,"lead, refined",10000,Estimates.,,,,,,,,,,,,
2019,Ghana,"lead, refined",5000,Years ended 31 March following that stated.,,,,,,,,,,,,
2019,Montenegro,"lead, mine",3480,,,,,,,,,,,,,
2019,Iran,"lead, refined",125000,Estimates.,,,,,,,,,,,,
2019,Bolivia,"lead, refined",4200,Estimates.,,,,,,,,,,,,
2019,Czech Republic,"lead, refined",43000,Estimates.,,,,,,,,,,,,
2019,Serbia,"lead, mine",5730,,,,,,,,,,,,,
2019,Lebanon,"lead, refined",26000,Estimates.,,,,,,,,,,,,
2019,Korea (Rep. of),"lead, mine",1933,,,,,,,,,,,,,
2019,Zambia,"lead, refined",5004,,,,,,,,,,,,,
2019,Myanmar,"lead, refined",14800,Estimates.,,,,,,,,,,,,
2019,Vietnam,"lead, refined",75000,Estimates.,,,,,,,,,,,,
2019,Vietnam,"lead, mine",10400,Estimates.,,,,,,,,,,,,
2019,Thailand,"lead, refined",86000,Estimates.,,,,,,,,,,,,
2019,Bosnia & Herzegovina,"lead, mine",9681,,,,,,,,,,,,,
2019,Croatia,"lead, refined",5300,Estimates.,,,,,,,,,,,,
2019,Chile,"lead, refined",14000,,,,,,,,,,,,,
2019,"Korea, Dem. P.R. of","lead, refined",93000,,,,,,,,,,,,,
2019,Egypt,"lead, refined",28000,Estimates.,,,,,,,,,,,,
2019,Netherlands,"lead, refined",36000,,,,,,,,,,,,,
2019,"Korea, Dem. P.R. of","lead, mine",25000,Estimates.,,,,,,,,,,,,
2019,Spain,"lead, refined",192000,,,,,,,,,,,,,
2019,India,"lead, mine",202964,Years ended 31 March following that stated.,,,,,,,,,,,,
2019,Estonia,"lead, refined",8226,,,,,,,,,,,,,
2019,Sweden,"lead, mine",68635,,,,,,,,,,,,,
2019,Bulgaria,"lead, mine",17097,,,,,,,,,,,,,
2019,Nigeria,"lead, mine",23500,Estimates.,,,,,,,,,,,,
2019,Uganda,"lead, refined",800,Estimates.,,,,,,,,,,,,
2019,Honduras,"lead, refined",5000,Estimates.,,,,,,,,,,,,
2019,Australia,"lead, mine",500985,,,,,,,,,,,,,
2019,Kazakhstan,"lead, mine",55700,,,,,,,,,,,,,
2019,China,"lead, refined",5221500,,,,,,,,,,,,,
2019,Bosnia & Herzegovina,"lead, refined",0,,,,,,,,,,,,,
2019,Honduras,"lead, mine",12308,,,,,,,,,,,,,
2019,Chile,"lead, mine",7,,,,,,,,,,,,,
2019,Uzbekistan,"lead, refined",22000,Estimates.,,,,,,,,,,,,
2019,Uzbekistan,"lead, mine",19100,,,,,,,,,,,,,
2019,Malaysia,"lead, refined",100000,Estimates.,,,,,,,,,,,,
2019,Nigeria,"lead, refined",17000,Estimates.,,,,,,,,,,,,
2019,Australia,"lead, refined",124388,,,,,,,,,,,,,
2019,Argentina,"lead, mine",29766,,,,,,,,,,,,,
2019,Portugal,"lead, mine",27852,,,,,,,,,,,,,
2019,USA,"lead, refined",1150000,Excluding lead content of primary antimonial lead.,,,,,,,,,,,,
2019,Canada,"lead, refined",260267,,,,,,,,,,,,,
2019,Togo,"lead, refined",0,,,,,,,,,,,,,
2019,South Africa,"lead, refined",56000,Estimates.,,,,,,,,,,,,
2019,Japan,"lead, refined",198371,,,,,,,,,,,,,
2019,Tajikistan,"lead, mine",52715,,,,,,,,,,,,,
2019,Romania,"lead, refined",20000,,,,,,,,,,,,,
2019,Poland,"lead, refined",158600,,,,,,,,,,,,,
2019,Austria,"lead, refined",27000,Estimates.,,,,,,,,,,,,
2019,Cuba,"lead, mine",35000,Estimates.,,,,,,,,,,,,
2019,Mexico,"lead, mine",259457,,,,,,,,,,,,,
2019,Israel,"lead, refined",24090,,,,,,,,,,,,,
2019,Laos,"lead, mine",254,Estimates.,,,,,,,,,,,,
2019,Kazakhstan,"lead, refined",127476,,,,,,,,,,,,,
2019,Myanmar,"lead, mine",42832,Years ending 30 September of that stated.,,,,,,,,,,,,
2019,Kenya,"lead, refined",1000,,,,,,,,,,,,,
2019,China,"lead, mine",1787400,,,,,,,,,,,,,
2019,Costa Rica,"lead, refined",9000,,,,,,,,,,,,,
2019,Colombia,"lead, refined",44000,Estimates.,,,,,,,,,,,,
2019,Korea (Rep. of),"lead, refined",813000,,,,,,,,,,,,,
2019,Venezuela,"lead, refined",8400,,,,,,,,,,,,,
2019,Cuba,"lead, refined",5000,Estimates.,,,,,,,,,,,,
2019,Bulgaria,"lead, refined",71595,,,,,,,,,,,,,
2019,France,"lead, refined",70000,Estimates.,,,,,,,,,,,,
2019,Greece,"lead, mine",14827,,,,,,,,,,,,,
2019,Germany,"lead, refined",326000,,,,,,,,,,,,,
2019,Greece,"lead, refined",30000,,,,,,,,,,,,,
2019,Mozambique,"lead, refined",3943,Years ended 31 March following that stated.,,,,,,,,,,,,
2019,Nepal,"lead, mine",0,Years ended 15 July of that shown.,,,,,,,,,,,,
2019,Belgium,"lead, refined",138618,,,,,,,,,,,,,
2019,Morocco,"lead, refined",8000,,,,,,,,,,,,,
2019,Mexico,"lead, refined",446889,,,,,,,,,,,,,
2019,Namibia,"lead, mine",5892,,,,,,,,,,,,,
2019,Brazil,"lead, mine",6000,,,,,,,,,,,,,
2019,Morocco,"lead, mine",32736,,,,,,,,,,,,,
2019,Mongolia,"lead, mine",11796,,,,,,,,,,,,,
2019,Brazil,"lead, refined",253700,,,,,,,,,,,,,
2019,Canada,"lead, mine",22824,,,,,,,,,,,,,
2019,Italy,"lead, refined",159100,,,,,,,,,,,,,
2019,North Macedonia,"lead, mine",43491,,,,,,,,,,,,,
2019,Georgia,"lead, mine",1124,,,,,,,,,,,,,
2020,Namibia,"lead, mine",9181,,,,,,,,,,,,,
2020,Mexico,"lead, refined",410000,,,,,,,,,,,,,
2020,Mexico,"lead, mine",260390,,,,,,,,,,,,,
2020,Cuba,"lead, mine",30000,Estimates.,,,,,,,,,,,,
2020,Myanmar,"lead, mine",22710,Years ending 30 September of that stated.,,,,,,,,,,,,
2020,North Macedonia,"lead, mine",44928,,,,,,,,,,,,,
2020,Costa Rica,"lead, refined",8000,,,,,,,,,,,,,
2020,Laos,"lead, mine",100,Estimates.,,,,,,,,,,,,
2020,Cuba,"lead, refined",5000,Estimates.,,,,,,,,,,,,
2020,France,"lead, refined",52467,,,,,,,,,,,,,
2020,Mongolia,"lead, mine",12000,,,,,,,,,,,,,
2020,Austria,"lead, refined",27000,Estimates.,,,,,,,,,,,,
2020,Greece,"lead, mine",19656,,,,,,,,,,,,,
2020,Israel,"lead, refined",23946,,,,,,,,,,,,,
2020,Korea (Rep. of),"lead, refined",770000,,,,,,,,,,,,,
2020,Germany,"lead, refined",335000,,,,,,,,,,,,,
2020,Mozambique,"lead, refined",4200,Years ended 31 March following that stated.,,,,,,,,,,,,
2020,Belgium,"lead, refined",122748,,,,,,,,,,,,,
2020,Georgia,"lead, mine",1183,,,,,,,,,,,,,
2020,Italy,"lead, refined",152700,,,,,,,,,,,,,
2020,Canada,"lead, mine",3800,,,,,,,,,,,,,
2020,Kazakhstan,"lead, refined",123371,,,,,,,,,,,,,
2020,Kenya,"lead, refined",1000,,,,,,,,,,,,,
2020,Venezuela,"lead, refined",7000,,,,,,,,,,,,,
2020,Colombia,"lead, refined",41000,Estimates.,,,,,,,,,,,,
2020,Bulgaria,"lead, refined",72992,,,,,,,,,,,,,
2020,China,"lead, mine",1970000,,,,,,,,,,,,,
2020,Nepal,"lead, mine",1800,Estimates.,,,,,,,,,,,,
2020,Morocco,"lead, refined",7000,,,,,,,,,,,,,
2020,Brazil,"lead, refined",257500,,,,,,,,,,,,,
2020,Morocco,"lead, mine",38162,,,,,,,,,,,,,
2020,Greece,"lead, refined",30900,,,,,,,,,,,,,
2020,Turkey,"lead, refined",110000,Estimates.,,,,,,,,,,,,
2020,United Arab Emirates,"lead, refined",24000,,,,,,,,,,,,,
2020,Romania,"lead, mine",500,,,,,,,,,,,,,
2020,Pakistan,"lead, refined",60000,Estimates.,,,,,,,,,,,,
2020,Poland,"lead, mine",65660,,,,,,,,,,,,,
2020,Sweden,"lead, refined",74370,,,,,,,,,,,,,
2020,India,"lead, refined",818100,,,,,,,,,,,,,
2020,Slovakia,"lead, refined",8000,,,,,,,,,,,,,
2020,Pakistan,"lead, mine",7094,,,,,,,,,,,,,
2020,United Kingdom,"lead, refined",315000,,,,,,,,,,,,,
2020,Slovakia,"lead, mine",102,,,,,,,,,,,,,
2020,Guatemala,"lead, refined",11000,Estimates.,,,,,,,,,,,,
2020,Guatemala,"lead, mine",422,,,,,,,,,,,,,
2020,Peru,"lead, mine",241548,,,,,,,,,,,,,
2020,Spain,"lead, mine",11397,,,,,,,,,,,,,
2020,Indonesia,"lead, refined",56000,Estimates.,,,,,,,,,,,,
2020,Senegal,"lead, refined",4223,Years ended 31 March following that stated.,,,,,,,,,,,,
2020,Russia,"lead, refined",142000,,,,,,,,,,,,,
2020,Algeria,"lead, refined",8000,,,,,,,,,,,,,
2020,Taiwan,"lead, refined",65000,Estimates.,,,,,,,,,,,,
2020,Slovenia,"lead, refined",11000,,,,,,,,,,,,,
2020,Argentina,"lead, refined",80000,,,,,,,,,,,,,
2020,Turkey,"lead, mine",81500,Estimates.,,,,,,,,,,,,
2020,Sri Lanka,"lead, refined",5000,Years ended 31 March following that stated.,,,,,,,,,,,,
2020,Saudi Arabia,"lead, refined",73000,Estimates.,,,,,,,,,,,,
2020,Indonesia,"lead, mine",7100,,,,,,,,,,,,,
2020,Iran,"lead, mine",70000,Estimates.,,,,,,,,,,,,
2020,Serbia,"lead, refined",14000,Estimates.,,,,,,,,,,,,
2020,South Africa,"lead, mine",28048,,,,,,,,,,,,,
2020,USA,"lead, mine",306000,,,,,,,,,,,,,
2020,Albania,"lead, refined",3000,,,,,,,,,,,,,
2020,Philippines,"lead, refined",45000,,,,,,,,,,,,,
2020,Iran,"lead, refined",120000,Estimates.,,,,,,,,,,,,
2020,Brazil,"lead, mine",5352,,,,,,,,,,,,,
2020,Bosnia & Herzegovina,"lead, refined",0,,,,,,,,,,,,,
2020,Czech Republic,"lead, refined",42000,Estimates.,,,,,,,,,,,,
2020,Portugal,"lead, refined",9000,Estimates.,,,,,,,,,,,,
2020,Serbia,"lead, mine",5400,,,,,,,,,,,,,
2020,Bosnia & Herzegovina,"lead, mine",8157,,,,,,,,,,,,,
2020,Lebanon,"lead, refined",20000,Estimates.,,,,,,,,,,,,
2020,Uganda,"lead, refined",800,Estimates.,,,,,,,,,,,,
2020,Kosovo,"lead, mine",4737,,,,,,,,,,,,,
2020,India,"lead, mine",217786,Years ended 31 March following that stated.,,,,,,,,,,,,
2020,Portugal,"lead, mine",28178,,,,,,,,,,,,,
2020,Canada,"lead, refined",189900,,,,,,,,,,,,,
2020,Poland,"lead, refined",139800,,,,,,,,,,,,,
2020,Montenegro,"lead, mine",1008,,,,,,,,,,,,,
2020,Ukraine,"lead, refined",24968,,,,,,,,,,,,,
2020,Ghana,"lead, refined",10000,Years ended 31 March following that stated.,,,,,,,,,,,,
2020,Bolivia,"lead, refined",3200,Estimates.,,,,,,,,,,,,
2020,Finland,"lead, mine",1532,,,,,,,,,,,,,
2020,Bolivia,"lead, mine",64619,,,,,,,,,,,,,
2020,Peru,"lead, refined",10200,,,,,,,,,,,,,
2020,"Ireland, Republic of","lead, mine",14401,,,,,,,,,,,,,
2020,Tajikistan,"lead, refined",0,,,,,,,,,,,,,
2020,Sweden,"lead, mine",65402,,,,,,,,,,,,,
2020,United Kingdom,"lead, mine",100,Estimates.|By-product of Pennine fluorspar operations and of gold mining in Northern Ireland.,,,,,,,,,,,,
2020,"Ireland, Republic of","lead, refined",12000,,,,,,,,,,,,,
2020,Oman,"lead, refined",15400,Estimates.|Including secondary metal.,,,,,,,,,,,,
2020,Tajikistan,"lead, mine",33282,,,,,,,,,,,,,
2020,Japan,"lead, refined",197602,,,,,,,,,,,,,
2020,Malaysia,"lead, refined",80000,Estimates.,,,,,,,,,,,,
2020,South Africa,"lead, refined",55000,Estimates.,,,,,,,,,,,,
2020,Congo,"lead, mine",0,Estimates.,,,,,,,,,,,,
2020,USA,"lead, refined",1090000,Excluding lead content of primary antimonial lead.|Including secondary metal.,,,,,,,,,,,,
2020,Nigeria,"lead, refined",14000,Estimates.,,,,,,,,,,,,
2020,Australia,"lead, refined",161897,,,,,,,,,,,,,
2020,Uzbekistan,"lead, mine",16600,Break in series.|Estimates.,,,,,,,,,,,,
2020,China,"lead, refined",6443071,,,,,,,,,,,,,
2020,Uzbekistan,"lead, refined",19000,Estimates.,,,,,,,,,,,,
2020,Chile,"lead, mine",1386,,,,,,,,,,,,,
2020,Kazakhstan,"lead, mine",30200,,,,,,,,,,,,,
2020,Nigeria,"lead, mine",16000,Estimates.,,,,,,,,,,,,
2020,Australia,"lead, mine",494271,,,,,,,,,,,,,
2020,Estonia,"lead, refined",9925,,,,,,,,,,,,,
2020,"Korea, Dem. P.R. of","lead, mine",25000,Estimates.,,,,,,,,,,,,
2020,Netherlands,"lead, refined",34000,,,,,,,,,,,,,
2020,Zambia,"lead, refined",4008,,,,,,,,,,,,,
2020,Spain,"lead, refined",174600,,,,,,,,,,,,,
2020,Egypt,"lead, refined",26000,Estimates.,,,,,,,,,,,,
2020,"Korea, Dem. P.R. of","lead, refined",93000,,,,,,,,,,,,,
2020,Chile,"lead, refined",12000,,,,,,,,,,,,,
2020,Vietnam,"lead, mine",11700,Estimates.,,,,,,,,,,,,
2020,Croatia,"lead, refined",4800,Estimates.,,,,,,,,,,,,
2020,Vietnam,"lead, refined",65000,Estimates.,,,,,,,,,,,,
2020,Myanmar,"lead, refined",10500,Break in series.|Estimates.,,,,,,,,,,,,
2020,Korea (Rep. of),"lead, mine",1681,,,,,,,,,,,,,
2020,Romania,"lead, refined",15319,,,,,,,,,,,,,
2020,Russia,"lead, mine",200700,,,,,,,,,,,,,
2020,Bulgaria,"lead, mine",18929,,,,,,,,,,,,,
2020,Thailand,"lead, refined",96000,,,,,,,,,,,,,
2020,Argentina,"lead, mine",13086,,,,,,,,,,,,,
2020,Honduras,"lead, mine",12300,Estimates.,,,,,,,,,,,,
2020,Honduras,"lead, refined",4000,Estimates.,,,,,,,,,,,,
2020,Tunisia,"lead, mine",900,,,,,,,,,,,,,
2020,Hungary,"lead, refined",15000,,,,,,,,,,,,,
2021,Spain,"lead, refined",211000,Estimates.,,,,,,,,,,,,
2021,Bosnia & Herzegovina,"lead, refined",0,,,,,,,,,,,,,
2021,Chile,"lead, mine",382,,,,,,,,,,,,,
2021,"Ireland, Republic of","lead, mine",13192,,,,,,,,,,,,,
2021,Myanmar,"lead, refined",13600,Estimates.,,,,,,,,,,,,
2021,Sweden,"lead, mine",65404,,,,,,,,,,,,,
2021,Argentina,"lead, mine",17055,,,,,,,,,,,,,
2021,Kazakhstan,"lead, mine",29900,,,,,,,,,,,,,
2021,United Kingdom,"lead, mine",100,Estimates.|By-product of Pennine fluorspar operations and of gold mining in Northern Ireland.,,,,,,,,,,,,
2021,Vietnam,"lead, refined",75000,Estimates.,,,,,,,,,,,,
2021,Chile,"lead, refined",14000,Estimates.,,,,,,,,,,,,
2021,Nigeria,"lead, refined",19000,Estimates.,,,,,,,,,,,,
2021,Nigeria,"lead, mine",10000,,,,,,,,,,,,,
2021,Thailand,"lead, refined",105000,,,,,,,,,,,,,
2021,Brazil,"lead, mine",6307,,,,,,,,,,,,,
2021,Russia,"lead, mine",212300,,,,,,,,,,,,,
2021,Australia,"lead, mine",485487,,,,,,,,,,,,,
2021,Tajikistan,"lead, refined",0,,,,,,,,,,,,,
2021,Uganda,"lead, refined",800,Estimates.,,,,,,,,,,,,
2021,Bosnia & Herzegovina,"lead, mine",8547,,,,,,,,,,,,,
2021,Kosovo,"lead, mine",5241,,,,,,,,,,,,,
2021,Serbia,"lead, mine",6300,,,,,,,,,,,,,
2021,"Korea, Dem. P.R. of","lead, refined",93000,,,,,,,,,,,,,
2021,Korea (Rep. of),"lead, mine",1528,,,,,,,,,,,,,
2021,Oman,"lead, refined",15400,Estimates.|Including secondary metal.,,,,,,,,,,,,
2021,Estonia,"lead, refined",10000,Estimates.,,,,,,,,,,,,
2021,"Korea, Dem. P.R. of","lead, mine",25000,Estimates.,,,,,,,,,,,,
2021,Egypt,"lead, refined",27000,Estimates.,,,,,,,,,,,,
2021,Peru,"lead, refined",14000,Estimates.,,,,,,,,,,,,
2021,Canada,"lead, refined",197400,,,,,,,,,,,,,
2021,USA,"lead, refined",1050000,Excluding lead content of primary antimonial lead.|Including secondary metal.,,,,,,,,,,,,
2021,Honduras,"lead, mine",12000,Estimates.,,,,,,,,,,,,
2021,Tunisia,"lead, mine",1500,,,,,,,,,,,,,
2021,Netherlands,"lead, refined",36000,Estimates.,,,,,,,,,,,,
2021,Ukraine,"lead, refined",29445,,,,,,,,,,,,,
2021,Portugal,"lead, refined",10000,Estimates.,,,,,,,,,,,,
2021,Bolivia,"lead, mine",93246,,,,,,,,,,,,,
2021,"Ireland, Republic of","lead, refined",14000,,,,,,,,,,,,,
2021,Australia,"lead, refined",166892,,,,,,,,,,,,,
2021,Hungary,"lead, refined",17000,Estimates.,,,,,,,,,,,,
2021,Portugal,"lead, mine",30067,,,,,,,,,,,,,
2021,Finland,"lead, mine",1494,,,,,,,,,,,,,
2021,Malaysia,"lead, refined",100000,Estimates.,,,,,,,,,,,,
2021,Poland,"lead, refined",144000,,,,,,,,,,,,,
2021,South Africa,"lead, refined",56000,Estimates.,,,,,,,,,,,,
2021,Ghana,"lead, refined",13456,Years ended 31 March following that stated.,,,,,,,,,,,,
2021,Lebanon,"lead, refined",26000,Estimates.,,,,,,,,,,,,
2021,Croatia,"lead, refined",5100,Estimates.,,,,,,,,,,,,
2021,China,"lead, refined",7365000,,,,,,,,,,,,,
2021,Bolivia,"lead, refined",4000,Estimates.,,,,,,,,,,,,
2021,Congo,"lead, mine",0,Estimates.,,,,,,,,,,,,
2021,Uzbekistan,"lead, mine",14700,Estimates.,,,,,,,,,,,,
2021,Tajikistan,"lead, mine",48058,,,,,,,,,,,,,
2021,Iran,"lead, refined",124000,Estimates.,,,,,,,,,,,,
2021,Zambia,"lead, refined",5004,,,,,,,,,,,,,
2021,Bulgaria,"lead, mine",10193,,,,,,,,,,,,,
2021,Romania,"lead, refined",13358,,,,,,,,,,,,,
2021,Czech Republic,"lead, refined",42000,Estimates.,,,,,,,,,,,,
2021,Uzbekistan,"lead, refined",22000,Estimates.,,,,,,,,,,,,
2021,Japan,"lead, refined",196569,,,,,,,,,,,,,
2021,Honduras,"lead, refined",6000,Estimates.,,,,,,,,,,,,
2021,Montenegro,"lead, mine",2004,,,,,,,,,,,,,
2021,India,"lead, mine",212654,Years ended 31 March following that stated.,,,,,,,,,,,,
2021,Nepal,"lead, mine",5600,Estimates.,,,,,,,,,,,,
2021,Cuba,"lead, mine",30000,Estimates.,,,,,,,,,,,,
2021,Bulgaria,"lead, refined",71822,,,,,,,,,,,,,
2021,Costa Rica,"lead, refined",10000,,,,,,,,,,,,,
2021,Brazil,"lead, refined",265248,,,,,,,,,,,,,
2021,Cuba,"lead, refined",5000,Estimates.,,,,,,,,,,,,
2021,Mexico,"lead, refined",426355,,,,,,,,,,,,,
2021,Laos,"lead, mine",200,Estimates.,,,,,,,,,,,,
2021,Greece,"lead, refined",32000,Estimates.,,,,,,,,,,,,
2021,Korea (Rep. of),"lead, refined",790000,,,,,,,,,,,,,
2021,Mongolia,"lead, mine",10940,,,,,,,,,,,,,
2021,Kenya,"lead, refined",1000,Estimates.,,,,,,,,,,,,
2021,Morocco,"lead, mine",31318,,,,,,,,,,,,,
2021,France,"lead, refined",70000,Estimates.,,,,,,,,,,,,
2021,Mozambique,"lead, refined",4594,Years ended 31 March following that stated.,,,,,,,,,,,,
2021,North Macedonia,"lead, mine",42873,,,,,,,,,,,,,
2021,Kazakhstan,"lead, refined",111361,,,,,,,,,,,,,
2021,Canada,"lead, mine",9339,,,,,,,,,,,,,
2021,Colombia,"lead, refined",41000,Estimates.,,,,,,,,,,,,
2021,Georgia,"lead, mine",1253,,,,,,,,,,,,,
2021,Venezuela,"lead, refined",6996,,,,,,,,,,,,,
2021,Vietnam,"lead, mine",13800,Estimates.,,,,,,,,,,,,
2021,China,"lead, mine",1964400,,,,,,,,,,,,,
2021,Germany,"lead, refined",310006,,,,,,,,,,,,,
2021,Belgium,"lead, refined",144502,,,,,,,,,,,,,
2021,Morocco,"lead, refined",8000,,,,,,,,,,,,,
2021,Italy,"lead, refined",158300,,,,,,,,,,,,,
2021,Greece,"lead, mine",16758,,,,,,,,,,,,,
2021,Austria,"lead, refined",27000,Estimates.,,,,,,,,,,,,
2021,Myanmar,"lead, mine",25355,Years ending 30 September of that stated.,,,,,,,,,,,,
2021,Israel,"lead, refined",23896,,,,,,,,,,,,,
2021,Namibia,"lead, mine",10194,,,,,,,,,,,,,
2021,Mexico,"lead, mine",272231,,,,,,,,,,,,,
2021,Sri Lanka,"lead, refined",5100,Years ended 31 March following that stated.,,,,,,,,,,,,
2021,Senegal,"lead, refined",4868,Years ended 31 March following that stated.,,,,,,,,,,,,
2021,South Africa,"lead, mine",31224,,,,,,,,,,,,,
2021,Russia,"lead, refined",152800,,,,,,,,,,,,,
2021,Turkey,"lead, mine",93700,Estimates.,,,,,,,,,,,,
2021,Serbia,"lead, refined",15000,Estimates.,,,,,,,,,,,,
2021,United Arab Emirates,"lead, refined",25000,Estimates.,,,,,,,,,,,,
2021,Slovakia,"lead, mine",101,,,,,,,,,,,,,
2021,Spain,"lead, mine",10965,,,,,,,,,,,,,
2021,Romania,"lead, mine",700,,,,,,,,,,,,,
2021,India,"lead, refined",923200,,,,,,,,,,,,,
2021,Guatemala,"lead, mine",0,,,,,,,,,,,,,
2021,Albania,"lead, refined",3000,,,,,,,,,,,,,
2021,Pakistan,"lead, mine",7277,,,,,,,,,,,,,
2021,Poland,"lead, mine",39514,,,,,,,,,,,,,
2021,Guatemala,"lead, refined",12000,Estimates.,,,,,,,,,,,,
2021,Slovakia,"lead, refined",9000,,,,,,,,,,,,,
2021,United Kingdom,"lead, refined",327000,,,,,,,,,,,,,
2021,Algeria,"lead, refined",9000,Estimates.,,,,,,,,,,,,
2021,Slovenia,"lead, refined",12000,Estimates.,,,,,,,,,,,,
2021,USA,"lead, mine",294000,,,,,,,,,,,,,
2021,Iran,"lead, mine",70000,Estimates.,,,,,,,,,,,,
2021,Peru,"lead, mine",264427,,,,,,,,,,,,,
2021,Pakistan,"lead, refined",60000,Estimates.,,,,,,,,,,,,
2021,Philippines,"lead, refined",45000,,,,,,,,,,,,,
2021,Indonesia,"lead, mine",6700,,,,,,,,,,,,,
2021,Taiwan,"lead, refined",70000,Estimates.,,,,,,,,,,,,
2021,Indonesia,"lead, refined",58000,Estimates.,,,,,,,,,,,,
2021,Sweden,"lead, refined",73431,,,,,,,,,,,,,
2021,Turkey,"lead, refined",120000,Estimates.,,,,,,,,,,,,
2021,Saudi Arabia,"lead, refined",76000,Estimates.,,,,,,,,,,,,
2021,Argentina,"lead, refined",82000,,,,,,,,,,,,,
2022,Sri Lanka,"lead, refined",3000,Years ended 31 March following that stated.,,,,,,,,,,,,
2022,Albania,"lead, refined",3000,,,,,,,,,,,,,
2022,Turkey,"lead, mine",81700,Estimates.,,,,,,,,,,,,
2022,Slovakia,"lead, mine",127,,,,,,,,,,,,,
2022,Argentina,"lead, refined",85000,,,,,,,,,,,,,
2022,Taiwan,"lead, refined",85000,Estimates.,,,,,,,,,,,,
2022,Guatemala,"lead, mine",0,,,,,,,,,,,,,
2022,Slovenia,"lead, refined",12000,Estimates.,,,,,,,,,,,,
2022,Russia,"lead, refined",118300,,,,,,,,,,,,,
2022,Senegal,"lead, refined",5924,Years ended 31 March following that stated.,,,,,,,,,,,,
2022,United Arab Emirates,"lead, refined",25000,Estimates.,,,,,,,,,,,,
2022,Turkey,"lead, refined",90000,Estimates.,,,,,,,,,,,,
2022,Pakistan,"lead, refined",60000,Estimates.,,,,,,,,,,,,
2022,Sweden,"lead, refined",71163,,,,,,,,,,,,,
2022,Iran,"lead, mine",80000,Estimates.,,,,,,,,,,,,
2022,Pakistan,"lead, mine",8886,,,,,,,,,,,,,
2022,Philippines,"lead, refined",45000,,,,,,,,,,,,,
2022,Saudi Arabia,"lead, refined",76000,Estimates.,,,,,,,,,,,,
2022,Slovakia,"lead, refined",9000,Estimates.,,,,,,,,,,,,
2022,Romania,"lead, mine",300,,,,,,,,,,,,,
2022,Guatemala,"lead, refined",0,,,,,,,,,,,,,
2022,India,"lead, refined",966010,,,,,,,,,,,,,
2022,Spain,"lead, mine",9272,,,,,,,,,,,,,
2022,Indonesia,"lead, mine",4800,,,,,,,,,,,,,
2022,United Kingdom,"lead, refined",309900,,,,,,,,,,,,,
2022,Indonesia,"lead, refined",58000,Estimates.,,,,,,,,,,,,
2022,USA,"lead, mine",273000,,,,,,,,,,,,,
2022,Poland,"lead, mine",31000,,,,,,,,,,,,,
2022,Serbia,"lead, refined",16000,Estimates.,,,,,,,,,,,,
2022,South Africa,"lead, mine",39974,,,,,,,,,,,,,
2022,Peru,"lead, mine",255333,,,,,,,,,,,,,
2022,Algeria,"lead, refined",9000,Estimates.,,,,,,,,,,,,
2022,Tajikistan,"lead, mine",47510,,,,,,,,,,,,,
2022,"Ireland, Republic of","lead, refined",15000,,,,,,,,,,,,,
2022,Oman,"lead, refined",15400,Estimates.|Including secondary metal.,,,,,,,,,,,,
2022,Russia,"lead, mine",229300,,,,,,,,,,,,,
2022,Montenegro,"lead, mine",1349,,,,,,,,,,,,,
2022,Congo,"lead, mine",20000,,,,,,,,,,,,,
